team_a,team_b,win_a,draw,win_b,dc_win_a,elo_win_a,xgb_win_a,lam_a,lam_b
Colombia,Australia,0.367921,0.281786,0.350293,0.5097476201676658,0.342082,0.256181538105011,1.3404,0.7104
Colombia,Paraguay,0.510921,0.273669,0.215411,0.4641097561617212,0.44465,0.6040201187133789,1.1366,0.6531
Colombia,Turkey,0.573854,0.204779,0.221367,0.728227683045699,0.27271,0.657433032989502,2.2376,0.6577
Colombia,United States,0.412993,0.247458,0.339548,0.5407834381702429,0.479968,0.24447603523731232,1.5554,0.8128
Colombia,Belgium,0.527674,0.238269,0.234057,0.5750084110897918,0.341879,0.6235448122024536,1.6667,0.789
Colombia,Egypt,0.423768,0.279302,0.29693,0.6366401323740467,0.295318,0.3234509825706482,1.5498,0.4648
Colombia,Iran,0.46097,0.279362,0.259668,0.5507257252457972,0.34495,0.4651673138141632,1.4892,0.7106
Colombia,New Zealand,0.444497,0.271143,0.284359,0.4863875780870442,0.530149,0.34138187766075134,1.3937,0.8559
Colombia,Bosnia and Herzegovina,0.700008,0.175345,0.124647,0.8741264177539408,0.519262,0.6748350262641907,2.901,0.3935
Colombia,Canada,0.462356,0.316038,0.221606,0.506676595046875,0.438682,0.4391629993915558,1.377,0.7603
Colombia,Qatar,0.616584,0.210646,0.17277,0.8072865066396885,0.550359,0.49000033736228943,2.6517,0.5873
Colombia,Switzerland,0.468245,0.264541,0.267214,0.6028082493683312,0.326459,0.450370728969574,1.7157,0.7285
Colombia,Brazil,0.339499,0.296158,0.364343,0.2649735147385194,0.36823,0.38682442903518677,0.8578,1.1389
Colombia,Haiti,0.640237,0.196731,0.163032,0.8270746804717334,0.401933,0.6465631127357483,2.7249,0.5366
Colombia,Morocco,0.413576,0.286068,0.300356,0.4443710638031953,0.173638,0.5654371380805969,1.0724,0.6496
Colombia,Scotland,0.525918,0.227028,0.247055,0.733591898334901,0.389245,0.43658795952796936,2.1116,0.5466
Colombia,Cape Verde,0.611287,0.213025,0.175688,0.8412371400248801,0.447625,0.5216406583786011,2.533,0.3617
Colombia,Saudi Arabia,0.520009,0.260019,0.219972,0.6362539367623472,0.494612,0.4315964877605438,1.5702,0.4833
Colombia,Spain,0.382064,0.286095,0.331842,0.40503941691906203,0.146307,0.5380123257637024,1.2464,1.0195
Colombia,Uruguay,0.411905,0.292278,0.295817,0.36150426207928116,0.436542,0.4399978816509247,0.962,0.8337
Colombia,DR Congo,0.47561,0.27795,0.24644,0.6988965677966786,0.309491,0.39397385716438293,1.7719,0.4287
Colombia,Portugal,0.476991,0.256201,0.266808,0.5098519751726552,0.325453,0.5604972243309021,1.5052,0.882
Colombia,Uzbekistan,0.553007,0.25245,0.194544,0.5803695535330443,0.385948,0.6532638669013977,1.4059,0.5267
Colombia,Croatia,0.411642,0.274633,0.313725,0.5807231667642109,0.325681,0.31988728046417236,1.5675,0.6755
Colombia,England,0.467374,0.25117,0.281456,0.4177993893059775,0.184179,0.7260707020759583,1.1147,0.8032
Colombia,Ghana,0.622456,0.226226,0.151318,0.7552572093713019,0.453534,0.626607358455658,2.1229,0.4701
Colombia,Panama,0.48152,0.243622,0.274858,0.6807484408131133,0.382604,0.3716214895248413,1.9168,0.6043
Colombia,Curaçao,0.520137,0.223057,0.256806,0.7395233576433299,0.400708,0.4070156216621399,2.0408,0.4745
Colombia,Ecuador,0.434043,0.285232,0.280725,0.360965736690349,0.364218,0.5541039705276489,0.8752,0.7129
Colombia,Germany,0.489497,0.242431,0.268072,0.5466903118398556,0.290072,0.586495041847229,1.6915,0.9233
Colombia,Ivory Coast,0.521347,0.25142,0.227234,0.6672915935523475,0.307835,0.5468558073043823,1.6933,0.4776
Colombia,Czech Republic,0.545919,0.227131,0.22695,0.7662794338586875,0.479545,0.3920188248157501,2.2705,0.5243
Colombia,Mexico,0.539425,0.265349,0.195227,0.4959358591931207,0.4085,0.6780465245246887,1.2601,0.6753
Colombia,South Africa,0.641356,0.197408,0.161235,0.7866158911610451,0.452489,0.6489765644073486,2.2832,0.4493
Colombia,South Korea,0.536264,0.248348,0.215388,0.543095498152394,0.343481,0.6748426556587219,1.4511,0.7011
Colombia,France,0.377904,0.271821,0.350275,0.4686035265554369,0.222432,0.41088080406188965,1.2975,0.8192
Colombia,Iraq,0.564373,0.240018,0.195609,0.66920495022413,0.414231,0.5802727937698364,1.6801,0.4606
Colombia,Norway,0.550702,0.215658,0.23364,0.6664704555732017,0.239971,0.6771872043609619,1.9921,0.7185
Colombia,Senegal,0.41875,0.294006,0.287244,0.5734551231769881,0.234925,0.41384559869766235,1.4498,0.5916
Colombia,Japan,0.461617,0.268274,0.27011,0.41336405963294104,0.293424,0.63265460729599,1.1567,0.8732
Colombia,Netherlands,0.422868,0.278936,0.298196,0.558285193056417,0.305036,0.386199951171875,1.6479,0.8354
Colombia,Sweden,0.512997,0.21762,0.269383,0.7486587299279546,0.496087,0.3077709972858429,2.3072,0.622
Colombia,Tunisia,0.54976,0.251544,0.198697,0.6479384460689025,0.383093,0.5842334032058716,1.5959,0.4651
DR Congo,Algeria,0.411555,0.285235,0.30321,0.2786008700622568,0.321257,0.6023765802383423,0.8279,1.017
DR Congo,Argentina,0.357746,0.218636,0.423618,0.0495560236649893,0.332989,0.6613637208938599,0.3106,1.857
DR Congo,Austria,0.47234,0.2752,0.252459,0.2817670611890357,0.468245,0.6516581773757935,0.8093,0.97
DR Congo,Jordan,0.33777,0.302566,0.359665,0.2608956979772969,0.495596,0.2902383804321289,0.7577,0.9905
DR Congo,Australia,0.289751,0.291258,0.418991,0.16107388896521616,0.402998,0.32363396883010864,0.547,1.1983
DR Congo,Paraguay,0.417693,0.277143,0.305164,0.14736703274375815,0.500842,0.605191171169281,0.4638,1.1015
DR Congo,Turkey,0.438093,0.252502,0.309404,0.2872937772477261,0.331567,0.6576164364814758,0.9131,1.1093
DR Congo,United States,0.297413,0.259197,0.44339,0.1643121415972018,0.532576,0.2437540590763092,0.6347,1.371
DR Congo,Belgium,0.431401,0.247082,0.321517,0.18223807488446855,0.402796,0.6833232045173645,0.6801,1.3307
DR Congo,Egypt,0.309692,0.325217,0.365091,0.2568616091657229,0.355343,0.3242383897304535,0.6324,0.784
DR Congo,Iran,0.378944,0.28639,0.334666,0.17940429581881684,0.405856,0.5432482957839966,0.6077,1.1984
DR Congo,New Zealand,0.338138,0.271604,0.390258,0.13801812465498392,0.576072,0.34437406063079834,0.5687,1.4437
DR Congo,Bosnia and Herzegovina,0.573527,0.257727,0.168746,0.4759783314699462,0.566789,0.6688033938407898,1.1838,0.6637
DR Congo,Canada,0.359921,0.319198,0.320881,0.15488089586201242,0.495385,0.4477241337299347,0.5619,1.2823
DR Congo,Qatar,0.475695,0.273715,0.25059,0.36332580791266433,0.593085,0.4913812279701233,1.0821,0.9906
DR Congo,Switzerland,0.375269,0.279622,0.345109,0.20266623747389587,0.387301,0.5258451104164124,0.7001,1.2286
DR Congo,Brazil,0.314512,0.244954,0.440534,0.05364139706020866,0.428785,0.4698728024959564,0.3501,1.9209
DR Congo,Haiti,0.506948,0.265152,0.2279,0.3921010303654728,0.461156,0.6475741267204285,1.1119,0.905
DR Congo,Morocco,0.320914,0.289191,0.389895,0.1396290527703194,0.221236,0.5634817481040955,0.4376,1.0957
DR Congo,Scotland,0.395092,0.282258,0.32265,0.30882635380765805,0.449081,0.4342899024486542,0.8617,0.9219
DR Congo,Cape Verde,0.49061,0.289977,0.219413,0.4423519323924073,0.503552,0.5255113244056702,1.0336,0.61
DR Congo,Saudi Arabia,0.401909,0.305985,0.292106,0.2538674103271265,0.545457,0.43092355132102966,0.6407,0.8151
DR Congo,Spain,0.282537,0.266848,0.450615,0.09765695453196784,0.188912,0.523881196975708,0.5086,1.7195
DR Congo,Uruguay,0.336268,0.269589,0.394143,0.09557017807961483,0.493422,0.4407435357570648,0.3926,1.4061
DR Congo,Colombia,0.376656,0.233544,0.389799,0.076964183583322,0.430509,0.6133306622505188,0.4287,1.7719
DR Congo,Portugal,0.397457,0.245514,0.357029,0.14495771686793232,0.386283,0.6393623948097229,0.6142,1.4876
DR Congo,Uzbekistan,0.444224,0.285249,0.270527,0.21613621951447992,0.445922,0.6538811326026917,0.5737,0.8883
DR Congo,Croatia,0.323745,0.295463,0.380792,0.19780238747934376,0.386514,0.39303794503211975,0.6397,1.1394
DR Congo,England,0.37893,0.237982,0.383088,0.11682222110418251,0.233475,0.7306492328643799,0.4549,1.3548
DR Congo,Ghana,0.495446,0.289377,0.215178,0.3388508983438993,0.508915,0.6301388740539551,0.8663,0.7929
DR Congo,Panama,0.35412,0.286354,0.359526,0.26346552645320725,0.442708,0.3713732957839966,0.7822,1.0192
DR Congo,Curaçao,0.393574,0.283537,0.32289,0.3256062279716352,0.459995,0.4065059423446655,0.8328,0.8003
DR Congo,Ecuador,0.387585,0.262997,0.349418,0.10340147300841053,0.424867,0.6223738193511963,0.3572,1.2025
DR Congo,Germany,0.37126,0.247222,0.381518,0.15624623150075628,0.34987,0.5861784815788269,0.6902,1.5572
DR Congo,Ivory Coast,0.40726,0.297644,0.295096,0.2741074536973983,0.368297,0.5596828460693359,0.691,0.8056
DR Congo,Czech Republic,0.413933,0.287183,0.298883,0.3382756155791859,0.532201,0.3950097858905792,0.9265,0.8842
DR Congo,Mexico,0.441502,0.272598,0.285899,0.15863149619377065,0.467353,0.683667778968811,0.5142,1.139
DR Congo,South Africa,0.514416,0.265552,0.220031,0.36951981312476656,0.507968,0.6532613635063171,0.9317,0.7578
DR Congo,South Korea,0.453122,0.249309,0.297569,0.17690585059832584,0.404394,0.7451867461204529,0.5921,1.1825
DR Congo,France,0.277133,0.266949,0.455918,0.13430522163948883,0.276867,0.40941697359085083,0.5295,1.3817
DR Congo,Iraq,0.446238,0.290996,0.262765,0.2780376630948092,0.472732,0.5818753838539124,0.6856,0.7769
DR Congo,Norway,0.417721,0.250735,0.331543,0.23875588520505187,0.296242,0.6745308637619019,0.8129,1.2118
DR Congo,Senegal,0.306542,0.320588,0.37287,0.2042772818465078,0.2907,0.4130218029022217,0.5916,0.9978
DR Congo,Japan,0.3734,0.25337,0.37323,0.11013616553752224,0.353371,0.6319173574447632,0.472,1.4728
DR Congo,Netherlands,0.307606,0.28367,0.408724,0.1697523920822778,0.365414,0.3916417062282562,0.6724,1.409
DR Congo,Sweden,0.375154,0.272271,0.352575,0.3078855543487576,0.546747,0.30839383602142334,0.9415,1.049
DR Congo,Tunisia,0.434088,0.29967,0.266242,0.26377693426009663,0.443178,0.5847575068473816,0.6512,0.7845
Portugal,Algeria,0.504927,0.256572,0.2385,0.5645576296749095,0.305349,0.599786639213562,1.7034,0.8639
Portugal,Argentina,0.383275,0.242602,0.374123,0.1412726036179167,0.31694,0.6569324135780334,0.639,1.5775
Portugal,Austria,0.566257,0.244229,0.189513,0.565449368482598,0.452931,0.6521815657615662,1.6649,0.824
Portugal,Jordan,0.427619,0.276755,0.295626,0.5342460588621032,0.480971,0.2889118790626526,1.5589,0.8414
Portugal,Australia,0.358254,0.287466,0.35428,0.37016731863991115,0.386781,0.3257948160171509,1.1253,1.0179
Portugal,Paraguay,0.478451,0.275087,0.246461,0.335808858666729,0.48637,0.6044137477874756,0.9542,0.9357
Portugal,Turkey,0.53694,0.222533,0.240527,0.5858302351034328,0.315533,0.658138632774353,1.8786,0.9423
Portugal,United States,0.371835,0.255344,0.372821,0.389173643344371,0.519177,0.24505749344825745,1.3058,1.1646
Portugal,Belgium,0.509965,0.240229,0.249807,0.42201841281226693,0.386578,0.6840338706970215,1.3993,1.1304
Portugal,Egypt,0.392194,0.295245,0.312561,0.5106139721007574,0.339114,0.3225766718387604,1.3011,0.666
Portugal,Iran,0.453173,0.278534,0.268293,0.4064679411453762,0.389657,0.5441033840179443,1.2502,1.0181
Portugal,New Zealand,0.403637,0.275106,0.321257,0.3387604667431791,0.564558,0.34268367290496826,1.1701,1.2264
Portugal,Bosnia and Herzegovina,0.676049,0.198955,0.124996,0.7823998501076685,0.554832,0.6688033938407898,2.4355,0.5638
Portugal,Canada,0.426447,0.318621,0.254932,0.36344598498110564,0.480754,0.44389304518699646,1.156,1.0893
Portugal,Qatar,0.582778,0.231294,0.185928,0.6819824354630539,0.582438,0.49129030108451843,2.2262,0.8415
Portugal,Switzerland,0.456223,0.266527,0.27725,0.45300104904398014,0.371021,0.5232409834861755,1.4404,1.0437
Portugal,Brazil,0.345102,0.267468,0.38743,0.15497591489374338,0.412802,0.4700452387332916,0.7202,1.6318
Portugal,Haiti,0.612315,0.217827,0.169858,0.7103907542003728,0.445694,0.6468498706817627,2.2877,0.7688
Portugal,Morocco,0.379316,0.288281,0.332403,0.3195504216914774,0.207823,0.5634817481040955,0.9003,0.9307
Portugal,Scotland,0.491941,0.245957,0.262102,0.6018393341972705,0.433395,0.43431204557418823,1.7728,0.7831
Portugal,Cape Verde,0.58951,0.23209,0.178399,0.7435291637508622,0.489162,0.5224983096122742,2.1266,0.5182
Portugal,Saudi Arabia,0.487074,0.275861,0.237065,0.508308070399016,0.532567,0.4332454800605774,1.3182,0.6924
Portugal,Spain,0.335932,0.281431,0.382638,0.2620355363426346,0.17679,0.523881196975708,1.0464,1.4607
Portugal,Uruguay,0.382091,0.281867,0.336042,0.24012303049247333,0.478735,0.4407435357570648,0.8076,1.1944
Portugal,Colombia,0.419013,0.251961,0.329026,0.21205972073162532,0.414547,0.6137584447860718,0.882,1.5052
Portugal,DR Congo,0.445576,0.297002,0.257422,0.5770884788894852,0.353717,0.39299777150154114,1.4876,0.6142
Portugal,Uzbekistan,0.519619,0.265078,0.215302,0.4505481766583283,0.430182,0.6507169604301453,1.1803,0.7546
Portugal,Croatia,0.399961,0.28344,0.316599,0.43694463909785153,0.370232,0.388104110956192,1.316,0.9679
Portugal,England,0.432527,0.246567,0.320907,0.2861897037690077,0.219634,0.7278683185577393,0.9359,1.1509
Portugal,Ghana,0.592576,0.245997,0.161427,0.6329681566436578,0.494692,0.628791093826294,1.7823,0.6736
Portugal,Panama,0.444497,0.260338,0.295165,0.5408105218498651,0.426918,0.3686406910419464,1.6092,0.8658
Portugal,Curaçao,0.489692,0.242406,0.267902,0.6153257803341862,0.44451,0.40746667981147766,1.7133,0.6798
Portugal,Ecuador,0.43391,0.270184,0.295907,0.24770142641030182,0.408838,0.6249567270278931,0.7348,1.0215
Portugal,Germany,0.446051,0.24802,0.305929,0.3859615329798661,0.333674,0.5860853791236877,1.4201,1.3228
Portugal,Ivory Coast,0.491412,0.266366,0.242222,0.53967188644796,0.352018,0.5515508055686951,1.4216,0.6843
Portugal,Czech Republic,0.514252,0.245779,0.239969,0.6400039627350743,0.518788,0.3945491909980774,1.9061,0.7511
Portugal,Mexico,0.507031,0.268369,0.2246,0.3611229309945726,0.45202,0.6833107471466064,1.0579,0.9676
Portugal,South Africa,0.613673,0.217545,0.168781,0.6702915880967196,0.493716,0.6514736413955688,1.9168,0.6437
Portugal,South Korea,0.526334,0.241627,0.232039,0.4004154790800232,0.388185,0.7466145753860474,1.2182,1.0045
Portugal,France,0.340016,0.271933,0.388051,0.3265561861558106,0.261783,0.41126468777656555,1.0893,1.1737
Portugal,Iraq,0.53409,0.256795,0.209115,0.5433761957460183,0.457519,0.5830540657043457,1.4105,0.66
Portugal,Norway,0.509252,0.231058,0.259689,0.5159970452822322,0.280742,0.6747647523880005,1.6725,1.0294
Portugal,Senegal,0.382994,0.304644,0.312361,0.437867843571605,0.27531,0.41318458318710327,1.2172,0.8476
Portugal,Japan,0.426299,0.263825,0.309875,0.2778453447520658,0.337153,0.6305906176567078,0.9711,1.2511
Portugal,Netherlands,0.383512,0.284782,0.331706,0.40306430626561,0.349142,0.39126282930374146,1.3834,1.1969
Portugal,Sweden,0.475851,0.236625,0.287524,0.6113721930762871,0.53391,0.30688637495040894,1.937,0.8911
Portugal,Tunisia,0.51776,0.267996,0.214243,0.5216926892084807,0.427395,0.5820431113243103,1.3398,0.6664
Uzbekistan,Algeria,0.427826,0.287102,0.285072,0.38587655284486816,0.248617,0.6013138890266418,1.0172,0.8069
Uzbekistan,Argentina,0.350056,0.24295,0.406994,0.08743694593395476,0.259338,0.6611073017120361,0.3816,1.4735
Uzbekistan,Austria,0.484849,0.278006,0.237144,0.38752798670287975,0.393609,0.6434268355369568,0.9942,0.7696
Uzbekistan,Jordan,0.351384,0.306155,0.34246,0.36246795359098305,0.423394,0.2870112955570221,0.9309,0.7859
Uzbekistan,Australia,0.270178,0.303055,0.426767,0.23954927614676882,0.326276,0.25633886456489563,0.672,0.9507
Uzbekistan,Paraguay,0.420947,0.291879,0.287174,0.21718156514284406,0.429217,0.6031696796417236,0.5698,0.874
Uzbekistan,Turkey,0.45662,0.253359,0.290021,0.4010620224145084,0.258032,0.6572586894035339,1.1218,0.8802
Uzbekistan,United States,0.308635,0.269323,0.422042,0.25015316339216975,0.465241,0.24501192569732666,0.7798,1.0878
Uzbekistan,Belgium,0.418923,0.265266,0.31581,0.273560020072398,0.326075,0.6231387853622437,0.8356,1.0558
Uzbekistan,Egypt,0.319376,0.326291,0.354333,0.34743777939869475,0.280152,0.3229065537452698,0.777,0.6221
Uzbekistan,Iran,0.357567,0.305849,0.336583,0.2647241064851405,0.329122,0.46480709314346313,0.7466,0.9509
Uzbekistan,New Zealand,0.347457,0.283763,0.36878,0.21515586149169708,0.516943,0.34242168068885803,0.6987,1.1455
Uzbekistan,Bosnia and Herzegovina,0.599513,0.237993,0.162494,0.593553182723768,0.505674,0.6755537390708923,1.4544,0.5266
Uzbekistan,Canada,0.36183,0.337494,0.300677,0.23386350042258158,0.42316,0.4340745210647583,0.6903,1.0174
Uzbekistan,Qatar,0.502223,0.2673,0.230477,0.4864099294024996,0.53794,0.49000033736228943,1.3294,0.786
Uzbekistan,Switzerland,0.35713,0.298722,0.344148,0.2973177762804959,0.310812,0.4472563564777374,0.8601,0.9749
Uzbekistan,Brazil,0.275851,0.276149,0.448,0.09531512769094246,0.352286,0.3853577673435211,0.4301,1.5242
Uzbekistan,Haiti,0.52937,0.254912,0.215718,0.5149537901765968,0.386045,0.6504256129264832,1.3661,0.7181
Uzbekistan,Morocco,0.328145,0.301744,0.370111,0.20622810094666733,0.162439,0.5654371380805969,0.5376,0.8693
Uzbekistan,Scotland,0.413232,0.27898,0.307787,0.4182364558242943,0.373305,0.4386143386363983,1.0586,0.7314
Uzbekistan,Cape Verde,0.506791,0.278055,0.215155,0.5541135234645075,0.43224,0.5190597176551819,1.2699,0.484
Uzbekistan,Saudi Arabia,0.414948,0.307032,0.27802,0.3452261722752888,0.480265,0.430332213640213,0.7872,0.6467
Uzbekistan,Spain,0.295463,0.284296,0.420241,0.16242591479085902,0.136445,0.5380123257637024,0.6248,1.3643
Uzbekistan,Uruguay,0.334526,0.29063,0.374844,0.151523256672361,0.42099,0.43877795338630676,0.4823,1.1156
Uzbekistan,Colombia,0.346955,0.264497,0.388548,0.13096232518489903,0.354052,0.5413668155670166,0.5267,1.4059
Uzbekistan,DR Congo,0.369,0.332149,0.298851,0.4013722267975518,0.294078,0.3953743875026703,0.8883,0.5737
Uzbekistan,Portugal,0.373884,0.273481,0.352635,0.22656249437224732,0.309818,0.5582774877548218,0.7546,1.1803
Uzbekistan,Croatia,0.304889,0.308344,0.386767,0.2872320851698541,0.310043,0.31734418869018555,0.7858,0.904
Uzbekistan,England,0.383007,0.257177,0.359816,0.1816604639037505,0.172507,0.7274228930473328,0.5588,1.0749
Uzbekistan,Ghana,0.511353,0.2837,0.204948,0.44729155859843905,0.438251,0.6255388259887695,1.0643,0.6291
Uzbekistan,Panama,0.337478,0.289893,0.372628,0.36705393363968003,0.366652,0.2882000207901001,0.9609,0.8087
Uzbekistan,Curaçao,0.410039,0.278847,0.311114,0.4320060571765408,0.384813,0.40868446230888367,1.0231,0.635
Uzbekistan,Ecuador,0.356054,0.290883,0.353063,0.15785591595518542,0.348285,0.5451840758323669,0.4388,0.9541
Uzbekistan,Germany,0.380474,0.261562,0.357964,0.24504786037293064,0.275009,0.5849819779396057,0.848,1.2356
Uzbekistan,Ivory Coast,0.415259,0.300204,0.284537,0.3698928270240715,0.292449,0.5495172142982483,0.8489,0.6392
Uzbekistan,Czech Republic,0.433152,0.283309,0.283539,0.45150394739439376,0.464807,0.3923879563808441,1.1382,0.7016
Uzbekistan,Mexico,0.443349,0.286349,0.270302,0.23406492569777804,0.392654,0.6749952435493469,0.6317,0.9037
Uzbekistan,South Africa,0.530588,0.258334,0.211078,0.4810771271848442,0.437187,0.6465747952461243,1.1446,0.6013
Uzbekistan,South Korea,0.433422,0.275453,0.291125,0.2607166501548534,0.327664,0.6726260185241699,0.7275,0.9382
Uzbekistan,France,0.284725,0.284425,0.43085,0.20786114266170064,0.209248,0.41253727674484253,0.6505,1.0963
Uzbekistan,Iraq,0.45773,0.290507,0.251762,0.3732711266319461,0.39843,0.5804067254066467,0.8423,0.6164
Uzbekistan,Norway,0.43566,0.255562,0.308778,0.3441711509563148,0.226202,0.6776987314224243,0.9987,0.9615
Uzbekistan,Senegal,0.316868,0.32812,0.355012,0.28997891239021634,0.221317,0.41355249285697937,0.7268,0.7917
Uzbekistan,Japan,0.373969,0.27223,0.353801,0.17507042860382532,0.278295,0.6298177242279053,0.5799,1.1686
Uzbekistan,Netherlands,0.31534,0.302226,0.382434,0.25910205052528623,0.289696,0.3866228461265564,0.8261,1.118
Uzbekistan,Sweden,0.396344,0.269798,0.333858,0.42344663595101323,0.481782,0.3070644438266754,1.1566,0.8323
Uzbekistan,Tunisia,0.417724,0.30522,0.277057,0.3560556716110126,0.367141,0.5127711892127991,0.8,0.6224
Croatia,Algeria,0.465399,0.272743,0.261858,0.4503425071695044,0.305125,0.599786639213562,1.3047,0.8997
Croatia,Argentina,0.368806,0.236719,0.394475,0.09958426677174163,0.316713,0.6569324135780334,0.4895,1.6429
Croatia,Austria,0.527083,0.26079,0.212127,0.4522551455177029,0.452711,0.6521815657615662,1.2752,0.8581
Croatia,Jordan,0.389407,0.291943,0.318651,0.42382881865432864,0.48076,0.2889118790626526,1.194,0.8763
Croatia,Australia,0.327381,0.29382,0.378798,0.281008086290963,0.38655,0.3257948160171509,0.8619,1.06
Croatia,Paraguay,0.450477,0.280634,0.268889,0.2550196293905244,0.486161,0.6044137477874756,0.7309,0.9745
Croatia,Turkey,0.49599,0.238866,0.265144,0.4675007930583416,0.315307,0.658138632774353,1.4389,0.9813
Croatia,United States,0.338648,0.261426,0.399926,0.2932864380534005,0.518983,0.24505749344825745,1.0002,1.2128
Croatia,Belgium,0.474929,0.248085,0.276986,0.32081198847905906,0.386347,0.6840338706970215,1.0717,1.1772
Croatia,Egypt,0.35652,0.311392,0.332088,0.40755733908332614,0.338884,0.3225766718387604,0.9965,0.6936
Croatia,Iran,0.419964,0.286554,0.293482,0.3105486655971854,0.389426,0.5441033840179443,0.9576,1.0602
Croatia,New Zealand,0.373568,0.278432,0.348,0.2518760254923503,0.56439,0.34268367290496826,0.8962,1.2772
Croatia,Bosnia and Herzegovina,0.638742,0.222257,0.139,0.6745751078336869,0.554658,0.6688033938407898,1.8654,0.5872
Croatia,Canada,0.395534,0.324078,0.280388,0.27415284917895927,0.480543,0.44389304518699646,0.8854,1.1344
Croatia,Qatar,0.541212,0.251392,0.207396,0.5618142121685737,0.582283,0.49129030108451843,1.7051,0.8763
Croatia,Switzerland,0.420078,0.276465,0.303456,0.3485838908743133,0.370789,0.5232409834861755,1.1032,1.0869
Croatia,Brazil,0.329097,0.261701,0.409202,0.10884240335930385,0.412573,0.4700452387332916,0.5516,1.6994
Croatia,Haiti,0.571504,0.239052,0.189445,0.5924596514748509,0.445472,0.6468498706817627,1.7522,0.8007
Croatia,Morocco,0.35252,0.293148,0.354332,0.2421535467734916,0.207636,0.5634817481040955,0.6896,0.9693
Croatia,Scotland,0.452115,0.26419,0.283696,0.4867624644191605,0.43317,0.43431204557418823,1.3578,0.8155
Croatia,Cape Verde,0.551668,0.255811,0.192521,0.6341796016275878,0.488954,0.5224983096122742,1.6288,0.5396
Croatia,Saudi Arabia,0.451275,0.291594,0.257131,0.4048535639517304,0.53238,0.4332454800605774,1.0097,0.7211
Croatia,Spain,0.310649,0.280032,0.409319,0.18900273307744536,0.176622,0.523881196975708,0.8014,1.5212
Croatia,Uruguay,0.360009,0.281161,0.35883,0.17638728437613535,0.478523,0.4407435357570648,0.6186,1.2439
Croatia,Colombia,0.397985,0.248437,0.353578,0.15138755911396806,0.414319,0.6137584447860718,0.6755,1.5675
Croatia,DR Congo,0.408055,0.316199,0.275746,0.46868559859105513,0.353486,0.39299777150154114,1.1394,0.6397
Croatia,Portugal,0.413506,0.256562,0.329933,0.26540038875731586,0.369768,0.5833445191383362,0.9679,1.316
Croatia,Uzbekistan,0.485989,0.277682,0.236329,0.35340316488248,0.429957,0.6507169604301453,0.904,0.7858
Croatia,England,0.406929,0.248088,0.344983,0.21226521387881236,0.219441,0.7278683185577393,0.7168,1.1985
Croatia,Ghana,0.553207,0.266244,0.180549,0.519200748920592,0.494487,0.628791093826294,1.3651,0.7015
Croatia,Panama,0.4058,0.275564,0.318635,0.42900264930572457,0.426692,0.3686406910419464,1.2325,0.9017
Croatia,Curaçao,0.450586,0.262074,0.28734,0.5023319835988022,0.444288,0.40746667981147766,1.3123,0.708
Croatia,Ecuador,0.412034,0.271119,0.316848,0.18457661632650046,0.408609,0.6249567270278931,0.5628,1.0638
Croatia,Germany,0.411921,0.252917,0.335162,0.28737053852894034,0.333445,0.5860853791236877,1.0877,1.3776
Croatia,Ivory Coast,0.453879,0.284026,0.262096,0.43287637706536297,0.351787,0.5500343441963196,1.0888,0.7126
Croatia,Czech Republic,0.473991,0.265491,0.260518,0.5236423341863731,0.518594,0.3945491909980774,1.4599,0.7823
Croatia,Mexico,0.477117,0.27476,0.248124,0.2747282765699076,0.4518,0.6833107471466064,0.8102,1.0076
Croatia,South Africa,0.573921,0.239345,0.186734,0.5561456058185789,0.49351,0.6507968902587891,1.4681,0.6704
Croatia,South Korea,0.493605,0.249484,0.256911,0.3058833880509619,0.387954,0.7466145753860474,0.9331,1.0461
Croatia,France,0.311182,0.275071,0.413747,0.24327994335303005,0.261571,0.41126468777656555,0.8343,1.2223
Croatia,Iraq,0.497219,0.274259,0.228522,0.43684635514993636,0.4573,0.5830540657043457,1.0804,0.6873
Croatia,Norway,0.470082,0.243904,0.286014,0.40281216307545975,0.280524,0.6747647523880005,1.281,1.0721
Croatia,Senegal,0.349292,0.315675,0.335032,0.34050767384004005,0.275094,0.41318458318710327,0.9323,0.8827
Croatia,Japan,0.400798,0.264292,0.33491,0.2042301623479121,0.336923,0.6305906176567078,0.7438,1.303
Croatia,Netherlands,0.349162,0.291286,0.359552,0.30384074156557567,0.348911,0.39126282930374146,1.0596,1.2465
Croatia,Sweden,0.434741,0.254268,0.310991,0.49254767892957885,0.533723,0.30688637495040894,1.4836,0.928
Croatia,Tunisia,0.481639,0.284568,0.233794,0.4173371335915524,0.427169,0.5820431113243103,1.0262,0.694
England,Algeria,0.580678,0.252398,0.166924,0.5864874979400578,0.462267,0.6643031239509583,1.5513,0.6398
England,Argentina,0.460552,0.254825,0.284623,0.17576609038491883,0.473327,0.7143155336380005,0.582,1.1683
England,Austria,0.610313,0.25005,0.139637,0.585762052416142,0.58382,0.6529302597045898,1.5163,0.6102
England,Jordan,0.471974,0.281735,0.246291,0.5562538118030842,0.602944,0.2955963909626007,1.4197,0.6232
England,Australia,0.411401,0.295781,0.292818,0.4015397466522152,0.534122,0.32828274369239807,1.0249,0.7538
England,Paraguay,0.522828,0.289414,0.187757,0.36367069010452324,0.606506,0.6071227192878723,0.869,0.693
England,Turkey,0.615821,0.21605,0.168129,0.6098732351959445,0.472001,0.7294160723686218,1.7109,0.6979
